,profiles,kw,count
0,linkinpark,one,2
1,,co,2
2,,Buy,1
3,,hat,1
4,,LP,1
5,,Store,1
6,,Offer,1
7,,ends,1
8,,January,1
9,,21st,1
10,,exclusions,1
11,,apply,1
12,,1xtJAE4vVO,1
13,,QeyJeCnzLL,1
