,profiles,kw,count
0,prakashraaj,justasking,7
1,,co,3
2,,KeralaLitFest,2
3,,Session,2
4,,RT,1
5,,satishacharya,1
6,,Ayodhya,1
7,,flight,1
8,,AyodhyaRamTemple,1
9,,gPLW6macnx,1
10,,see,1
11,,trying,1
12,,SQUEEZE,1
13,,VOTES,1
14,,Today,1
15,,Nirdigandha,1
16,,New,1
17,,horizons,1
18,,Performing,1
19,,Arts,1
20,,Vivek,1
21,,Shanbhag,1
22,,45am,1
23,,Star,1
24,,Power,1
25,,Statecraft,1
26,,Public,1
27,,persona,1
28,,Electoral,1
29,,Politics,1
30,,Anjana,1
31,,Sankar,1
32,,00pm,1
33,,great,1
34,,weekend,1
35,,PjNivguWKs,1
36,,BJPFails,1
37,,INDIA,1
38,,Look,1
39,,blocking,1
40,,listen,1
41,,share,1
42,,agree,1
43,,Cowboy,1
44,,busy,1
45,,Cows,1
46,,man,1
47,,land,1
48,,biggest,1
49,,Beef,1
50,,exporters,1
51,,world,1
52,,IRONY,1
53,,Good,1
54,,morning,1
55,,everyone,1
56,,sharing,1
57,,conversation,1
58,,watch,1
59,,7xiV8SbkiC,1
