,profiles,kw,count
0,telegram,view,3
1,,message,3
2,,TelegramTips,2
3,,co,2
4,,call,2
5,,end,2
6,,voice,1
7,,video,1
8,,sent,1
9,,played,1
10,,one,1
11,,time,1
12,,automatically,1
13,,deleted,1
14,,send,1
15,,swipe,1
16,,lock,1
17,,recording,1
18,,tap,1
19,,icon,1
20,,fq4wg7Q0hP,1
21,,another,1
22,,user,1
23,,talk,1
24,,turn,1
25,,camera,1
26,,share,1
27,,screen,1
28,,protected,1
29,,encryption,1
30,,available,1
31,,platform,1
32,,upgraded,1
33,,new,1
34,,interface,1
35,,better,1
36,,performance,1
37,,longer,1
38,,battery,1
39,,life,1
40,,BCxtJ6P7K7,1
