,profiles,kw,count
0,ChainZoku,RT,3
1,,ChainZoku,3
2,,co,3
3,,korkyzer,2
4,,MonstersRocket,1
5,,Oni,1
6,,came,1
7,,battle,1
8,,coming,1
9,,FloorX,1
10,,QnHK0QLp7o,1
11,,GM,1
12,,heard,1
13,,yet,1
14,,soon,1
15,,BosoZoku,1
16,,freshly,1
17,,customized,1
18,,lbWLbInc,1
19,,know,1
20,,actually,1
21,,latest,1
22,,giveaway,1
23,,got,1
24,,rejected,1
25,,following,1
26,,GG,1
27,,Arcade_,1
28,,Winner,1
29,,Arcade_Seb,1
30,,Congratulations,1
31,,Open,1
32,,ticket,1
33,,Discord,1
34,,claim,1
35,,prize,1
36,,dloq4J0wRK,1
