,profiles,kw,count
0,Kimdamyuneth,RT,1
1,,Wojtek_crypto,1
2,,Today,1
3,,going,1
4,,speculate,1
5,,bit,1
6,,happen,1
7,,OSAK,1
8,,RyoshiResearch,1
9,,wallet,1
10,,burn,1
11,,think,1
12,,F,1
