,profiles,kw,count
0,raidmach1ne,Dogecoin,4
1,,doge,4
2,,changed,1
3,,tupelothedog,1
4,,Payments,1
5,,Thanks,1
6,,hints,1
7,,elonmusk,1
8,,holders,1
9,,patiently,1
10,,waiting,1
11,,haha,1
12,,co,1
13,,FGTvVxt2ww,1
14,,implemention,1
15,,X,1
16,,ecosistem,1
17,,inevitable,1
18,,coming,1
19,,soon,1
