,profiles,kw,count
0,PeckShieldAlert,co,19
1,,PeckShieldAlert,16
2,,BNB,8
3,,worth,7
4,,Slippage,6
5,,dropped,6
6,,deployer,6
7,,swapped,6
8,,Note,6
9,,rugpull,6
10,,token,6
11,,shares,6
12,,name,6
13,,legitimate,6
14,,ones,6
15,,CRONUS,3
16,,POLDO,3
17,,labeled,3
18,,transferred,3
19,,316K,2
20,,LONG,2
21,,Phishing,2
22,,NFT,2
23,,stolen,2
24,,Fake_Phishing187019,2
25,,Blur,2
26,,rosa_finance,2
27,,exploited,2
28,,position,2
29,,Bridge,2
30,,Exploiter,2
31,,liquidated,2
32,,involving,2
33,,vBNB,2
34,,valued,2
35,,million,2
36,,whitelisted,2
37,,liquidator,2
38,,0x0870,2
39,,cf43,2
40,,TUSD,2
41,,vitalik,2
42,,eth,2
43,,address,2
44,,addresses,2
45,,RT,2
46,,peckshield,2
47,,hack,2
48,,SocketDotTech,2
49,,FXN,2
50,,MOE,2
51,,BORZOI,2
52,,0x8601,1
53,,a26E,1
54,,Oxz3kkUKtb,1
55,,0x7da6,1
56,,93A8,1
57,,315K,1
58,,w3aTTmyoOu,1
59,,LongNoseDog,1
60,,0x10DD,1
61,,3eb5,1
62,,310K,1
63,,6eInuZhZ3U,1
64,,LilPudgys,1
65,,KYVUPRx4EH,1
66,,I3wo29LQvp,1
67,,PeckShield,1
68,,detected,1
69,,8K,1
70,,cryptos,1
71,,RqCW25Kfll,1
72,,BEANZOfficial,1
73,,avvYmjbWaF,1
74,,81m,1
75,,zCcelkSQUi,1
76,,82m,1
77,,MgBK1Jjaf6,1
78,,pEEnHW8ifU,1
79,,USDT,1
80,,new,1
81,,0x493D,1
82,,45DF,1
83,,ajk4SYBGcW,1
84,,FTX,1
85,,Alameda,1
86,,4K,1
87,,XAUT,1
88,,9M,1
89,,Coinbase,1
90,,1K,1
91,,ETH,1
92,,6M,1
93,,Wintermute,1
94,,Qu2CT2XSuF,1
95,,Today,1
96,,results,1
97,,loss,1
98,,gt,1
99,,3m,1
100,,bad,1
101,,route,1
102,,added,1
103,,days,1
104,,ago,1
105,,Hi,1
106,,may,1
107,,want,1
108,,take,1
109,,look,1
110,,EQGnWELlie,1
111,,FoxFunnies,1
112,,0xba01,1
113,,9fd3,1
114,,fbZCcOQGjb,1
115,,0x7cD6,1
116,,b10B,1
117,,INC,1
118,,318K,1
119,,VyOFGWoY63,1
120,,BorzoiCoin,1
121,,0x2BC6,1
122,,27e6,1
123,,311K,1
124,,O2FBVi1nam,1
125,,50K,1
126,,USDC,1
127,,0x9a00,1
128,,f8ce,1
129,,rooz3iRFRh,1
130,,ApMdG8KW1Y,1
131,,aUJj79YxqJ,1
