,profiles,kw,count
0,lookonchain,co,28
1,,ETH,9
2,,SAVM,9
3,,price,9
4,,SOL,9
5,,buy,7
6,,profit,6
7,,Binance,6
8,,trader,5
9,,sold,5
10,,spent,5
11,,WIF,5
12,,buying,4
13,,1M,4
14,,today,4
15,,whale,4
16,,hours,4
17,,8M,4
18,,shares,4
19,,guy,4
20,,Address,3
21,,opening,3
22,,total,3
23,,UMA,3
24,,bought,3
25,,wallet,3
26,,withdrew,3
27,,currently,3
28,,LINK,3
29,,worth,3
30,,TUSD,3
31,,MYRA,3
32,,TROLL,3
33,,used,2
34,,bribe,2
35,,fee,2
36,,one,2
37,,increased,2
38,,smart,2
39,,low,2
40,,highs,2
41,,time,2
42,,BTC,2
43,,new,2
44,,dropped,2
45,,9M,2
46,,selling,2
47,,7M,2
48,,Bitcoin,2
49,,Trust,2
50,,announced,2
51,,launch,2
52,,perpetual,2
53,,Collateral,2
54,,US,2
55,,turned,2
56,,170K,2
57,,mWltkEVPzs,1
58,,Another,1
59,,2nd,1
60,,521K,1
61,,49M,1
62,,125K,1
63,,left,1
64,,exceeds,1
65,,ZWauSExrmC,1
66,,qtiySN8H26,1
67,,ZX5aKvXH7c,1
68,,deposited,1
69,,traded,1
70,,Nov,1
71,,500K,1
72,,win,1
73,,rate,1
74,,OraLKZLORd,1
75,,seems,1
76,,recent,1
77,,market,1
78,,drop,1
79,,36M,1
80,,average,1
81,,5kE1l0mJlo,1
82,,Fj1thu4C6x,1
83,,back,1
84,,lower,1
85,,ago,1
86,,good,1
87,,UzXbheftr1,1
88,,DannZzsQVk,1
89,,wallets,1
90,,W7BjWM2XsP,1
91,,xlFPqWv4ko,1
92,,made,1
93,,77M,1
94,,BananaGun,1
95,,first,1
96,,61M,1
97,,cost,1
98,,681K,1
99,,16M,1
100,,F21Te2NTRH,1
101,,suspected,1
102,,JustinSun,1
103,,47M,1
104,,assets,1
105,,past,1
106,,Including,1
107,,AAVE,1
108,,991K,1
109,,BAND,1
110,,168K,1
111,,33B,1
112,,SHIB,1
113,,752K,1
114,,MANA,1
115,,771K,1
116,,16B,1
117,,FLOKI,1
118,,825K,1
119,,963K,1
120,,cL8hVUdwdn,1
121,,9h7lp1b5JI,1
122,,Q4,1
123,,CathieDWood,1
124,,Founder,1
125,,ARKinvest,1
126,,2M,1
127,,4M,1
128,,Coinbase,1
129,,63M,1
130,,Grayscale,1
131,,55M,1
132,,3M,1
133,,ProShares,1
134,,Strategy,1
135,,ETF,1
136,,87M,1
137,,Robinhood,1
138,,DSRREKYzbR,1
139,,CW6RsYrODj,1
140,,fresh,1
141,,68M,1
142,,purchase,1
143,,coincidence,1
144,,5zByzMhd54,1
145,,BMqDNP4DxQ,1
146,,65m,1
147,,22M,1
148,,really,1
149,,insider,1
150,,37M,1
151,,held,1
152,,17M,1
153,,floating,1
154,,nqeVXKmqoO,1
155,,niE7XdGEiT,1
156,,Follow,1
157,,lookonchain,1
158,,turn,1
159,,notifications,1
160,,join,1
161,,telegram,1
162,,group,1
163,,receive,1
164,,alpha,1
165,,information,1
166,,BslhSwNjdN,1
167,,reserves,1
168,,Ratio,1
169,,supply,1
170,,Escrowed,1
171,,including,1
172,,Treasury,1
173,,Bills,1
174,,First,1
175,,Digital,1
176,,Limited,1
177,,Dollars,1
178,,Cash,1
179,,vbJ8ZrAmY8,1
180,,5uciDKQ3Rc,1
181,,TrueUSD,1
182,,depegged,1
183,,happened,1
184,,Thread,1
185,,3AOQQYfjAC,1
186,,0LhmLjywHc,1
187,,day,1
188,,gain,1
189,,567x,1
190,,within,1
191,,seconds,1
192,,trading,1
193,,33M,1
194,,holds,1
195,,74M,1
196,,guTUXtnd97,1
197,,lucky,1
198,,loss,1
199,,elonmusk,1
200,,changed,1
201,,profile,1
202,,CTO,1
203,,Chief,1
204,,Officer,1
205,,skyrocketed,1
206,,30K,1
207,,77T,1
208,,79M,1
209,,f1d2qQjWQi,1
210,,sncuflc2d7,1
