,profiles,kw,count
0,WyndNetwork,RT,2
1,,getgrass_io,2
2,,Last,1
3,,night,1
4,,co,1
5,,founder,1
6,,Andrej,1
7,,account,1
8,,sim,1
9,,swapped,1
10,,perpetrator,1
11,,started,1
12,,advertising,1
13,,false,1
14,,airdrop,1
15,,sca,1
16,,big,1
17,,year,1
18,,Grass,1
19,,far,1
20,,people,1
21,,joining,1
22,,network,1
23,,two,1
24,,weeks,1
25,,currently,1
26,,working,1
