,profiles,kw,count
0,Official_GDC,co,12
1,,Game,11
2,,GDC2024,7
3,,Industry,5
4,,report,4
5,,GDCA2024,4
6,,RT,3
7,,State,3
8,,developers,3
9,,Legend,3
10,,Zelda,3
11,,Baldur,3
12,,Gate,3
13,,finalists,3
14,,Official_GDC,2
15,,3K,2
16,,weighed,2
17,,key,2
18,,topics,2
19,,layoffs,2
20,,LarAtLarian,2
21,,dev,2
22,,gamedevdotcom,2
23,,OmdiaHQ,2
24,,Developers,2
25,,Conference,2
26,,Make,2
27,,Developer,2
28,,Read,2
29,,alt,2
30,,ctrl,2
31,,GDC,2
32,,March,2
33,,larianstudios,2
34,,GDCA,2
35,,game,2
36,,lead,2
37,,nominations,2
38,,honorable,2
39,,mentions,2
40,,Congratulations,2
41,,winners,2
42,,Choice,2
43,,Awards,2
44,,Tears,2
45,,Kingdom,2
46,,COCOON,2
47,,Marvel,2
48,,Spider,2
49,,Man,2
50,,Year,2
51,,much,1
52,,talk,1
53,,need,1
54,,filter,1
55,,feel,1
56,,free,1
57,,post,1
58,,questions,1
59,,BG3,1
60,,perhap,1
61,,dedicated,1
62,,supporting,1
63,,uplifting,1
64,,community,1
65,,sure,1
66,,join,1
67,,us,1
68,,prices,1
69,,increase,1
70,,Jan,1
71,,information,1
72,,found,1
73,,tjNR79L5pH,1
74,,collaboration,1
75,,along,1
76,,research,1
77,,partners,1
78,,Thanks,1
79,,everybody,1
80,,participated,1
81,,thoughts,1
82,,perspectives,1
83,,Generative,1
84,,AI,1
85,,return,1
86,,office,1
87,,policies,1
88,,accessibility,1
89,,highlights,1
90,,full,1
91,,79A0jQBaNj,1
92,,ePDCIUVe2d,1
93,,Flipping,1
94,,blinds,1
95,,getting,1
96,,kids,1
97,,lawn,1
98,,using,1
99,,TV,1
100,,remote,1
101,,thwart,1
102,,dangerous,1
103,,killer,1
104,,Play,1
105,,experiences,1
106,,Plus,1
107,,exciting,1
108,,news,1
109,,award,1
110,,a2ACaMMyzC,1
111,,41d1NXDMkf,1
112,,Roll,1
113,,initiative,1
114,,founder,1
115,,CEO,1
116,,Swen,1
117,,Vincke,1
118,,heading,1
119,,take,1
120,,deep,1
121,,world,1
122,,nominated,1
123,,BaldursGate3,1
124,,Find,1
125,,YxSDWiDPBi,1
126,,L8X0Hgrv5g,1
127,,GeorgiaMAyling,1
128,,incredibly,1
129,,excited,1
130,,say,1
131,,speaking,1
132,,year,1
133,,talking,1
134,,things,1
135,,audio,1
136,,COCOON',1
137,,entire,1
138,,list,1
139,,1YuaHhd1OI,1
140,,Lmp4JUDD2V,1
141,,voice,1
142,,heard,1
143,,voting,1
144,,favorite,1
145,,Audience,1
146,,Award,1
147,,Stay,1
148,,tuned,1
149,,find,1
150,,taking,1
151,,place,1
152,,San,1
153,,Francisco,1
154,,BNQdFLiI6f,1
155,,nominees,1
156,,selected,1
157,,specific,1
158,,International,1
159,,Network,1
160,,ICAN,1
161,,invitation,1
162,,organization,1
163,,composed,1
164,,leading,1
165,,creators,1
166,,parts,1
167,,industry,1
168,,tied,1
169,,followed,1
170,,Hi,1
171,,Fi,1
172,,Rush,1
173,,Venba,1
174,,BMJXik4I4U,1
175,,GeometricInt,1
176,,MintRocket,1
177,,BlackSaltGames,1
178,,InsomniacGames,1
179,,NintendoAmerica,1
180,,Finalists,1
181,,Dave,1
182,,Diver,1
183,,Dredge,1
184,,APtP1ZzdLn,1
