,profiles,kw,count
0,SeizonNFT,co,2
1,,week,1
2,,traits,1
3,,Make,1
4,,sure,1
5,,check,1
6,,dropshop,1
7,,see,1
8,,got,1
9,,one,1
10,,L1jbfMCZEp,1
11,,reached,1
12,,million,1
13,,views,1
14,,GIPHY,1
15,,keep,1
16,,growing,1
17,,gaining,1
18,,visibility,1
19,,Proud,1
20,,move,1
21,,forward,1
22,,path,1
23,,Seizon,1
24,,EAyLZw5GKm,1
