,profiles,kw,count
0,GoblinTown_Game,RT,5
1,,co,4
2,,GoblinTown_Game,4
3,,little,2
4,,Crypto_Krabss,2
5,,mf'in,1
6,,gobs,1
7,,ravenous,1
8,,going,1
9,,Response,1
10,,gets,1
11,,Scree,1
12,,List,1
13,,spot,1
14,,GO,1
15,,m94RMJxOxQ,1
16,,Stupid,1
17,,Gobs,1
18,,Weird,1
19,,Creatures,1
20,,RealPixelShop,1
21,,Summoning,1
22,,Forgotten,1
23,,Souls,1
24,,chance,1
25,,minion,1
26,,upcoming,1
27,,nounsdao,1
28,,x,1
29,,forgottenrunes,1
30,,indie,1
31,,game,1
32,,SCREEEEEEEEEEEE,1
33,,bmkSGpxQZz,1
34,,SCREEEEEEEEEEEEEE,1
35,,8XuT9OIatZ,1
36,,Fairu_90,1
37,,Builds,1
38,,quite,1
39,,painstakingly,1
40,,private,1
41,,information,1
42,,Incredibly,1
43,,intriguing,1
44,,clips,1
45,,Link,1
46,,magewildeth,1
47,,Goblins,1
48,,Hoes,1
49,,NWhLkEdYTT,1
