,profiles,kw,count
0,ether_fans,co,2
1,,ETH,2
2,,Fashion,1
3,,show,1
4,,begins,1
5,,stage,1
6,,comments,1
7,,frens,1
8,,cM1DsGu9UJ,1
9,,RT,1
10,,ether_fi,1
11,,70k,1
12,,180M,1
13,,staked,1
14,,Still,1
15,,early,1
16,,way,1
17,,1M,1
18,,MmQbYVVtZ6,1
