,profiles,kw,count
0,Mottotomi,co,13
1,,RT,3
2,,live,3
3,,fuck,2
4,,back,2
5,,another,2
6,,mfr,2
7,,smol_intern,2
8,,sol,2
9,,Satashi,2
10,,one,2
11,,go,2
12,,rage,2
13,,ape,2
14,,miss,2
15,,really,2
16,,need,2
17,,Im,2
18,,IdZmEwr0qr,1
19,,WL0HAVRo94,1
20,,tupelothedogeth,1
21,,official,1
22,,tupelothedog,1
23,,TUPELO,1
24,,ETHEREUM,1
25,,Join,1
26,,ride,1
27,,us,1
28,,Coin,1
29,,website,1
30,,ok,1
31,,shitfluancer,1
32,,trash,1
33,,going,1
34,,cafe,1
35,,bye,1
36,,want,1
37,,pepe,1
38,,chance,1
39,,PWIF,1
40,,6VZQa1pHHKnQNtAdzkuSRuAQryfKTEPPUPNdLVeEVyvV,1
41,,kWfFvR3vl7,1
42,,rip,1
43,,RWIF,1
44,,4mahbDT9dgM6bzeB5fpjb1etQ5uBGWzeJP12N4Rzq1Pp,1
45,,6KEXw0aNoy,1
46,,Trade,1
47,,bonk,1
48,,bot,1
49,,fastest,1
50,,around,1
51,,nThksDM2rR,1
52,,Max,1
53,,biddings,1
54,,LUH,1
55,,opiumu8q9RfhP6ZzR8Rz2us6z5Wm3vbo2ttD2XqKeAV,1
56,,p5f65lmlVI,1
57,,two,1
58,,satashis,1
59,,eth,1
60,,epic,1
61,,race,1
62,,degenerate,1
63,,chain,1
64,,satashi,1
65,,walked,1
66,,ansem,1
67,,run,1
68,,next,1
69,,MONG,1
70,,GfYVBJH4sbQRtRUVFmeRHpZZGu1V6py8X9WE4Gwr7fQQ,1
71,,twibAzCbeL,1
72,,pl20b2J6DG,1
73,,king,1
74,,greatest,1
75,,2pac,1
76,,Thank,1
77,,lessons,1
78,,trough,1
79,,music,1
80,,lt,1
81,,LOVE,1
82,,9cHmZWViPLbnHdMNAxiEKbTguUUqh2x9cMjxtG33y7Sq,1
83,,0i3eJhBuA9,1
84,,almost,1
85,,way,1
86,,14k,1
87,,MC,1
88,,CROC,1
89,,wrong,1
90,,right,1
91,,5lX92fuZwM,1
92,,iDjV1CcrBvXQfZP2FbFHq3MrKrQPXzBKf6Mn2RCRyTa,1
93,,Cats,1
94,,cute,1
95,,liv,1
96,,croc,1
97,,change,1
98,,animal,1
99,,hmmm,1
100,,part,1
101,,make,1
102,,u,1
103,,panic,1
104,,sell,1
105,,bottom,1
106,,pump,1
107,,bit,1
108,,sheeessh,1
109,,cant,1
110,,park,1
111,,cryptos,1
112,,sir'',1
113,,good,1
114,,jeeted,1
115,,needed,1
116,,money,1
117,,poep,1
118,,munt,1
119,,spam,1
120,,pair,1
121,,gambles,1
122,,twitter,1
123,,y'all,1
124,,stop,1
125,,buying,1
126,,stupid,1
127,,coins,1
128,,LIV,1
129,,cat,1
130,,ffs,1
131,,9MZTWcdh7CRRjoUjWDpf7ne7hhEh6AtvizuNbmYkkmh6,1
132,,WzXQLpJC4Y,1
133,,KcBDJ494b5,1
134,,find,1
135,,coin,1
136,,talk,1
137,,called,1
138,,U,1
139,,believe,1
140,,something',1
141,,look,1
142,,bag,1
143,,sleep,1
144,,think,1
145,,personally,1
146,,greedy,1
147,,wants,1
148,,early,1
149,,send,1
150,,5mil,1
151,,9Dc7TBFicN8hdUeN53EV7BoXBeZ25PyEud9c9squk38Q,1
152,,AV71u5yhz8,1
