,profiles,kw,count
0,thisisoceanpark,RT,10
1,,co,10
2,,thisisoceanpark,3
3,,emilyrosemcg,3
4,,Dem,2
5,,said,2
6,,Look,2
7,,Sloth,2
8,,little,2
9,,BobuBeanFarmer,2
10,,UberFlux,1
11,,GM,1
12,,Woke,1
13,,thicc,1
14,,crustacean,1
15,,think,1
16,,hes,1
17,,tryna,1
18,,escape,1
19,,water,1
20,,EjWTWfHOZg,1
21,,Bougi3Unruly,1
22,,Umm,1
23,,snow,1
24,,angels,1
25,,mind,1
26,,let,1
27,,work,1
28,,6uo4Boi4p5,1
29,,Ghost_BOLTS,1
30,,Played,1
31,,Nifty_Island,1
32,,minutes,1
33,,Already,1
34,,found,1
35,,aggressive,1
36,,advertisements,1
37,,saw,1
38,,Flat,1
39,,SpiritqueenEth,1
40,,home,1
41,,SoVo30Il48,1
42,,ATTACK,1
43,,DEMCRAB,1
44,,Rf3gQvDnqj,1
45,,feeling,1
46,,jealous,1
47,,wondering,1
48,,TL,1
49,,filled,1
50,,DemCrabz,1
51,,instead,1
52,,photos,1
53,,Let,1
54,,show,1
55,,love,1
56,,VpQ3CTlAd5,1
57,,nefretiriii,1
58,,turf,1
59,,DDuf2Ac1yN,1
60,,DemCrab,1
61,,living,1
62,,best,1
63,,life,1
64,,closely,1
65,,ahoge,1
66,,hair,1
67,,forms,1
68,,perfect,1
69,,heart,1
70,,BomsZYVYCM,1
71,,superJUSTINNN,1
72,,Degening,1
73,,money,1
74,,plushies,1
75,,happier,1
76,,cool,1
77,,drunk,1
78,,f,1
79,,Crab,1
80,,makes,1
81,,coffee,1
82,,6DeB0TxL0g,1
83,,Spotted,1
84,,monogram,1
85,,racing,1
86,,suit,1
87,,Looks,1
88,,might,1
89,,official,1
90,,sponsor,1
91,,TFsYRxOksT,1
92,,alexhughsam,1
93,,Slowly,1
94,,surely,1
95,,Azuki,1
96,,products,1
97,,house,1
98,,Thanks,1
99,,recent,1
100,,addition,1
101,,h,1
102,,HAHAHAHAHAHA,1
103,,DEM,1
104,,CRAB,1
105,,ONlHCOhlR7,1
