,profiles,kw,count
0,mintdotfun,co,6
1,,RT,3
2,,mintdotfun,3
3,,base,2
4,,piece,2
5,,weirdnikita,1
6,,hello,1
7,,OE,1
8,,x,1
9,,PenIx6YAKZ,1
10,,Happy,1
11,,Friday,1
12,,fun,1
13,,5wZ9uQhLdu,1
14,,nuv1914,1
15,,holaaaa,1
16,,first,1
17,,osito,1
18,,rosas,1
19,,aHodkhn3vH,1
20,,hDXKxo32NB,1
21,,Varkitogarcia1,1
22,,PUPPY,1
23,,PALACE,1
24,,new,1
25,,amp,1
26,,days,1
27,,mint,1
28,,ETH,1
29,,PRzsvO4YWb,1
30,,3SM,1
