,profiles,kw,count
0,gainzy222,co,11
1,,u,7
2,,dubai,4
3,,go,4
4,,fking,3
5,,cuz,3
6,,Brooklyn,3
7,,entry,2
8,,times,2
9,,much,2
10,,disgusting,2
11,,know,2
12,,growing,2
13,,across,2
14,,jan,2
15,,crypto,2
16,,damn,2
17,,streamers,2
18,,thank,1
19,,barry,1
20,,good,1
21,,lad,1
22,,food,1
23,,YQpjNiTCdZ,1
24,,gn,1
25,,Xqk77ux5vc,1
26,,nyc,1
27,,days,1
28,,need,1
29,,stay,1
30,,alert,1
31,,head,1
32,,swivel,1
33,,locks,1
34,,door,1
35,,lmao,1
36,,stupid,1
37,,Man,1
38,,love,1
39,,high,1
40,,trust,1
41,,societies,1
42,,Land,1
43,,leave,1
44,,luggage,1
45,,anywhere,1
46,,unattended,1
47,,smoke,1
48,,mile,1
49,,away,1
50,,hotel,1
51,,room,1
52,,card,1
53,,secs,1
54,,without,1
55,,showing,1
56,,id,1
57,,Life,1
58,,comfortable,1
59,,law,1
60,,obliterates,1
61,,criminals,1
62,,always,1
63,,permanently,1
64,,relax,1
65,,amazing,1
66,,gonna,1
67,,dump,1
68,,wall,1
69,,street,1
70,,lmfao,1
71,,ask,1
72,,us,1
73,,well,1
74,,went,1
75,,stewardess,1
76,,watching,1
77,,place,1
78,,vapes,1
79,,storage,1
80,,compartment,1
81,,within,1
82,,arms,1
83,,reach,1
84,,speaker,1
85,,announces,1
86,,illegal,1
87,,use,1
88,,charge,1
89,,smoking,1
90,,devices,1
91,,onboard,1
92,,omNS7HLYyZ,1
93,,thing,1
94,,veggie,1
95,,chips,1
96,,given,1
97,,opportunity,1
98,,eat,1
99,,free,1
100,,bag,1
101,,feel,1
102,,compelled,1
103,,open,1
104,,confirm,1
105,,already,1
106,,ur,1
107,,utter,1
108,,disappointment,1
109,,jqn0lcBmxl,1
110,,land,1
111,,tryna,1
112,,DDD,1
113,,CyewbtKZdo,1
114,,must,1
115,,fly,1
116,,back,1
117,,burgerland,1
118,,tweet,1
119,,burger,1
120,,regain,1
121,,crumb,1
122,,relevance,1
123,,corner,1
124,,new,1
125,,ref,1
126,,shill,1
127,,market,1
128,,mxeNiVTPRK,1
129,,reason,1
130,,pudgy,1
131,,penguin,1
132,,im,1
133,,better,1
134,,nft,1
135,,trader,1
136,,win,1
137,,zoomers,1
138,,thought,1
139,,account,1
140,,amplify,1
141,,label,1
142,,turns,1
143,,content,1
144,,sucks,1
145,,Jtk2ZBMS80,1
146,,going,1
147,,blindly,1
148,,punt,1
149,,max,1
150,,allo,1
151,,blast,1
152,,dapps,1
153,,culture,1
154,,imagine,1
155,,seethe,1
156,,prints,1
157,,outperforms,1
158,,holding,1
159,,btc,1
160,,bottom,1
161,,EJGd3IXzgb,1
162,,Booked,1
163,,indefinitely,1
164,,guys,1
165,,found,1
166,,Muay,1
167,,Thai,1
168,,coach,1
169,,let,1
170,,see,1
171,,find,1
172,,one,1
173,,pls,1
174,,TUx0GofYFx,1
175,,feels,1
176,,near,1
177,,bulletproof,1
178,,annoying,1
179,,give,1
180,,pack,1
181,,54IqsXRjUN,1
182,,somehow,1
183,,dominating,1
184,,attention,1
185,,economy,1
186,,accelerating,1
187,,personally,1
188,,enjoy,1
189,,bombarded,1
190,,forms,1
191,,social,1
192,,media,1
193,,matter,1
194,,time,1
195,,become,1
196,,wealthy,1
197,,famous,1
198,,celebrities,1
199,,pity,1
200,,suck,1
201,,R3GvNwaJTX,1
202,,Cancelled,1
203,,Moldova,1
204,,trip,1
205,,lost,1
206,,4k,1
207,,coming,1
208,,home,1
209,,bet,1
210,,10k,1
211,,texans,1
212,,exchange,1
213,,thai,1
214,,baht,1
215,,bangkok,1
