,profiles,kw,count
0,Covalent_HQ,co,4
1,,Covalent,3
2,,API,3
3,,Blockchain,2
4,,data,2
5,,Apply,2
6,,engineering,2
7,,Thank,2
8,,j_kimperez,2
9,,Join,1
10,,Head,1
11,,Engineering,1
12,,premier,1
13,,layer,1
14,,ecosystem,1
15,,projects,1
16,,provide,1
17,,best,1
18,,class,1
19,,access,1
20,,real,1
21,,time,1
22,,multitude,1
23,,consumable,1
24,,formats,1
25,,developers,1
26,,VdxBauYD9S,1
27,,Role,1
28,,Develop,1
29,,strategy,1
30,,roadmap,1
31,,Lead,1
32,,infrastructure,1
33,,development,1
34,,Direct,1
35,,high,1
36,,performing,1
37,,team,1
38,,Bachelor,1
39,,degree,1
40,,CS,1
41,,years,1
42,,software,1
43,,deep,1
44,,blockchain,1
45,,understanding,1
46,,Location,1
47,,Burnaby,1
48,,BC,1
49,,limited,1
50,,relocation,1
51,,support,1
52,,champions,1
53,,diversity,1
54,,backgrounds,1
55,,welcome,1
56,,expertise,1
57,,Web,1
58,,writing,1
59,,samples,1
60,,Updated,1
61,,Link,1
62,,Form,1
63,,Cd3Y25q2GL,1
64,,RT,1
65,,_karlagod,1
66,,much,1
67,,Covalent_HQ,1
68,,got,1
69,,covalent,1
70,,merch,1
71,,Alchemist,1
72,,OG,1
73,,Tote,1
74,,Bag,1
75,,Wate,1
76,,Follow,1
77,,Alchemist_HQ,1
78,,updates,1
79,,Guess,1
80,,Season,1
81,,registrations,1
82,,officially,1
83,,open,1
84,,CovalentAlchemist,1
85,,Program,1
86,,looking,1
87,,Alchemists,1
88,,join,1
89,,family,1
90,,miss,1
91,,Deadline,1
92,,Jan,1
93,,30th,1
94,,PT,1
95,,Register,1
96,,spots,1
97,,fill,1
98,,quickly,1
99,,5efKwDMKTV,1
100,,BrPEeSJmBe,1
