,profiles,kw,count
0,EstotyGames,Demodium,2
1,,new,2
2,,dungeon,2
3,,Little,1
4,,Universe',1
5,,Update,1
6,,back,1
7,,popular,1
8,,demand,1
9,,Free,1
10,,DLC,1
11,,adventure,1
12,,improved,1
13,,challenge,1
14,,character,1
15,,reward,1
16,,Explore,1
17,,completing,1
18,,Gaia,1
19,,co,1
20,,59mzVhUvhr,1
