,profiles,kw,count
0,ryskfinance,ARB,9
1,,co,6
2,,week,5
3,,rysk,3
4,,vote,3
5,,big,3
6,,per,3
7,,size,3
8,,weekly,3
9,,amp,2
10,,STIP,2
11,,Castle,2
12,,frens,2
13,,news,2
14,,details,2
15,,buy,2
16,,30d,2
17,,top,2
18,,positive,2
19,,return,2
20,,stands,1
21,,Castle__Cap,1
22,,love,1
23,,see,1
24,,advisor,1
25,,LTIP,1
26,,earned,1
27,,got,1
28,,delegating,1
29,,ApIzOTEeXw,1
30,,whale,1
31,,fwd,1
32,,giga,1
33,,tweet,1
34,,Trade,1
35,,rvRvrGhotb,1
36,,start,1
37,,earning,1
38,,juicy,1
39,,sweet,1
40,,today,1
41,,rewards,1
42,,extension,1
43,,announced,1
44,,check,1
45,,thread,1
46,,357k,1
47,,distributed,1
48,,far,1
49,,breakdown,1
50,,gt,1
51,,lt,1
52,,sell,1
53,,b4vl91yB6t,1
54,,somg,1
55,,trades,1
56,,12th,1
57,,expiry,1
58,,dominating,1
59,,sniped,1
60,,Long,1
61,,Calls,1
62,,strike,1
63,,almost,1
64,,matched,1
65,,second,1
66,,spot,1
67,,taking,1
68,,close,1
69,,similar,1
70,,Short,1
71,,instead,1
72,,BvVK1Vo4Pz,1
73,,HUGE,1
74,,DHV,1
75,,alone,1
76,,included,1
77,,insane,1
78,,i6kmHex4pa,1
79,,GM,1
80,,fans,1
81,,recap,1
82,,BACK,1
83,,scroll,1
84,,hear,1
85,,trading,1
86,,past,1
87,,LYcW0FiT3X,1
